"id","success","big_hit","backers_count"
23682453,"YES","NO",160
23687165,"YES","YES",61
23712444,"NO","NO",46
23713309,"NO","NO",0
23724682,"YES","NO",93
23777741,"NO","NO",9
23787899,"NO","NO",26
23791058,"YES","NO",6
23826577,"YES","NO",438
23880817,"NO","NO",0
23881271,"YES","NO",10
23947319,"NO","NO",11
23948652,"NO","NO",15
23949120,"NO","NO",22
23952793,"YES","YES",104
23982958,"NO","NO",1
23990919,"NO","NO",14
24002078,"YES","NO",21
24003147,"NO","NO",2
24086276,"NO","NO",1
24097716,"NO","NO",11
24103183,"YES","NO",40
24107811,"NO","NO",46
24110328,"YES","YES",37
24113926,"NO","NO",2
24192486,"YES","NO",53
24196652,"NO","NO",9
24247949,"NO","NO",0
24265739,"NO","NO",3
24269157,"YES","NO",60
24275256,"YES","NO",46
24276243,"NO","NO",231
24384578,"NO","NO",1
24392623,"NO","NO",0
24399572,"NO","NO",2
24454635,"YES","NO",69
24455402,"NO","NO",150
24458177,"YES","YES",23
24477738,"NO","NO",1
24501386,"NO","NO",9
24508785,"NO","NO",19
24510647,"NO","NO",21
24516202,"NO","NO",137
24545887,"YES","NO",87
24570889,"NO","NO",15
24606101,"YES","NO",38
24653052,"NO","NO",12
24712397,"NO","NO",74
24767136,"NO","NO",20
24773353,"YES","NO",12
24785436,"NO","NO",1
24786498,"YES","YES",25
24800259,"YES","NO",32
24802402,"NO","NO",2
24803516,"YES","NO",542
24817629,"NO","NO",278
24823525,"NO","NO",7
24902142,"NO","NO",14
24950163,"NO","NO",1
24962335,"NO","NO",34
24991018,"YES","NO",62
25026137,"NO","NO",1
25058344,"NO","NO",1
25086986,"NO","NO",17
25110509,"NO","NO",6
25136103,"NO","NO",17
25165980,"NO","NO",1
25202981,"YES","NO",69
25220776,"YES","NO",481
25239436,"NO","NO",6
25253105,"NO","NO",37
25257107,"NO","NO",10
25272883,"YES","NO",33
25284661,"NO","NO",2
25326677,"NO","NO",21
25341317,"NO","NO",1
25344828,"YES","NO",18
25346721,"NO","NO",3
25396677,"YES","NO",145
25402197,"NO","NO",2
25403453,"NO","NO",123
25421567,"YES","NO",61
25435690,"NO","NO",7
25460112,"NO","NO",3
25484114,"YES","NO",35
25508112,"NO","NO",351
25513859,"NO","NO",2
25521280,"YES","NO",13
25529965,"YES","NO",116
25542746,"YES","NO",96
25557833,"NO","NO",2
25561111,"NO","NO",10
25600723,"YES","NO",142
25643879,"NO","NO",2
25672620,"NO","NO",6
25679701,"YES","NO",25
25691206,"NO","NO",15
25720952,"YES","YES",152
25749882,"YES","NO",42
25856176,"NO","NO",2
25885018,"NO","NO",0
25922904,"YES","NO",12
25935433,"NO","NO",1
25951628,"YES","NO",57
26000562,"YES","NO",36
26011581,"NO","NO",2
26012997,"YES","NO",151
26031036,"YES","NO",35
26047503,"NO","NO",52
26104341,"YES","NO",148
26194619,"NO","NO",1
26225565,"YES","NO",77
26230975,"NO","NO",9
26265047,"NO","NO",1
26309731,"NO","NO",4
26315078,"NO","NO",24
26321475,"NO","NO",113
26332655,"YES","NO",83
26374384,"NO","NO",3
26397210,"NO","NO",1
26431998,"NO","NO",11
26441660,"NO","NO",0
26503197,"NO","NO",20
26546633,"NO","NO",5
26581774,"NO","NO",7
26648018,"NO","NO",8
26664610,"YES","NO",195
26679213,"YES","YES",131
26772931,"YES","NO",66
26807931,"YES","NO",56
26863839,"NO","NO",3
26867034,"NO","NO",2
26904444,"NO","NO",1
26909581,"NO","NO",1
26942799,"YES","NO",53
26951524,"YES","YES",20
26955393,"NO","NO",0
26970529,"NO","NO",196
26976361,"NO","NO",1
26990692,"NO","NO",9
27016968,"YES","NO",18
27019406,"NO","NO",155
27031444,"YES","NO",27
27034341,"NO","NO",17
27090001,"YES","NO",65
27098125,"NO","NO",0
27123691,"YES","NO",178
27159765,"NO","NO",0
27174402,"YES","YES",19349
27178288,"NO","NO",12
27183279,"YES","NO",34
27207265,"NO","NO",5
27224416,"YES","YES",361
27240448,"YES","NO",38
27243956,"NO","NO",2
27253660,"NO","NO",143
27261760,"NO","NO",37
27282753,"YES","NO",103
27303466,"NO","NO",5
27326584,"NO","NO",183
27327903,"YES","NO",55
27347937,"NO","NO",93
27373896,"YES","NO",45
27386171,"YES","NO",46
27428617,"NO","NO",52
27456221,"NO","NO",7
27522122,"NO","NO",10
27525250,"NO","NO",1
27525620,"YES","NO",87
27528880,"NO","NO",7
27534079,"NO","NO",12
27569171,"NO","NO",1
27569954,"YES","NO",235
27590820,"NO","NO",25
27593577,"NO","NO",2
27611890,"NO","NO",16
27622534,"YES","YES",137
27659217,"YES","NO",40
27668807,"NO","NO",3
27678712,"YES","NO",80
27679352,"NO","NO",42
27697691,"YES","NO",24
27752899,"NO","NO",29
27756125,"NO","NO",8
27782959,"NO","NO",20
27798700,"NO","NO",15
27848223,"YES","NO",95
27850109,"NO","NO",4
27857348,"NO","NO",3
27899056,"YES","NO",31
27921649,"YES","NO",233
27969939,"NO","NO",28
28003991,"YES","NO",313
28004487,"NO","NO",0
28028491,"NO","NO",8
28037179,"NO","NO",0
28045258,"YES","NO",846
28059727,"NO","NO",2
28072172,"YES","NO",111
28086815,"NO","NO",4
28123926,"YES","NO",114
28151154,"NO","NO",3
28179669,"YES","NO",16
28207610,"NO","NO",3
28286063,"NO","NO",9
28316513,"NO","NO",13
28330391,"YES","YES",10
28332254,"YES","NO",140
28351269,"NO","NO",4
28355635,"YES","NO",33
28356091,"YES","NO",91
28358141,"NO","NO",5
28384078,"NO","NO",7
28385108,"YES","NO",23
28393597,"NO","NO",0
28401453,"NO","NO",19
28401856,"YES","YES",110
28405698,"NO","NO",13
28414356,"YES","YES",28
28428666,"NO","NO",4
28440995,"NO","NO",22
28468777,"NO","NO",67
28479786,"YES","NO",78
28568163,"NO","NO",0
28626266,"YES","NO",80
28659000,"NO","NO",9
28660113,"YES","NO",74
28678206,"YES","NO",8
28682924,"NO","NO",2
28742468,"NO","NO",5
28790610,"YES","YES",21
28798380,"YES","NO",60
28803447,"YES","NO",41
28816863,"YES","NO",14
28860974,"YES","YES",24
28873743,"NO","NO",78
28887129,"YES","NO",141
28895649,"NO","NO",14
28917298,"NO","NO",30
28918401,"NO","NO",1
28958595,"YES","NO",41
28976732,"YES","YES",42
28990238,"YES","YES",134
29013324,"YES","NO",88
29060363,"NO","NO",5
29086283,"NO","NO",2
29105675,"NO","NO",9
29126932,"NO","NO",20
29172487,"YES","NO",258
29207788,"YES","NO",23
29220469,"YES","NO",48
29289907,"YES","NO",128
29329796,"YES","NO",24
29351921,"YES","NO",123
29371279,"YES","YES",458
29384977,"NO","NO",16
29420445,"NO","NO",3
29464135,"NO","NO",12
29497305,"NO","NO",12
29521065,"YES","YES",29
29524031,"NO","NO",312
29534715,"NO","NO",1
29538237,"NO","NO",7
29556356,"NO","NO",20
29587062,"YES","NO",15
29588490,"NO","NO",2
29607600,"NO","NO",11
29608127,"YES","NO",57
29634608,"NO","NO",1
29645199,"NO","NO",19
29692462,"NO","NO",4
29727853,"NO","NO",3
29732969,"NO","NO",62
29756803,"NO","NO",6
29762550,"NO","NO",3
29763907,"NO","NO",3
29795181,"NO","NO",10
29796622,"NO","NO",3
29799413,"YES","YES",187
29823083,"NO","NO",0
29828801,"NO","NO",13
29829506,"YES","YES",30
29844713,"NO","NO",39
29846423,"YES","NO",41
29846590,"YES","YES",942
29893081,"YES","NO",528
29912726,"NO","NO",0
29929651,"NO","NO",5
29939396,"YES","NO",170
29972350,"NO","NO",0
29995572,"YES","YES",248
30002504,"YES","NO",272
30003444,"NO","NO",0
30024264,"YES","NO",47
30048955,"NO","NO",2
30059645,"NO","NO",64
30067094,"NO","NO",1
30069546,"NO","NO",8
30081929,"YES","NO",466
30083245,"NO","NO",32
30115199,"NO","NO",6
30154863,"YES","YES",48
30159501,"YES","YES",2796
30249648,"NO","NO",20
30251776,"NO","NO",559
30260934,"NO","NO",68
30275370,"YES","NO",55
30286735,"YES","NO",62
30309639,"NO","NO",0
30313200,"YES","NO",39
30330336,"YES","NO",157
30357397,"NO","NO",7
30365760,"YES","NO",21
30384969,"NO","NO",8
30389415,"NO","NO",0
30422952,"YES","NO",141
30471779,"YES","NO",110
30476126,"YES","NO",96
30495548,"NO","NO",6
30500543,"NO","NO",119
30503392,"NO","NO",16
30504480,"YES","NO",68
30551569,"YES","NO",77
30555467,"NO","NO",30
30567652,"YES","YES",5414
30568358,"YES","YES",307
30582865,"NO","NO",1
30742524,"YES","NO",204
30768209,"NO","NO",6
30787830,"YES","NO",126
30793088,"YES","NO",119
30802329,"YES","YES",125
30809908,"NO","NO",32
30812014,"NO","NO",31
30819787,"YES","NO",45
30840713,"NO","NO",0
30967479,"NO","NO",0
30994693,"NO","NO",8
31013000,"YES","YES",445
31040730,"YES","NO",61
31051688,"YES","NO",157
31123948,"NO","NO",3
31156445,"NO","NO",4
31167311,"NO","NO",79
31226396,"YES","NO",43
31237505,"NO","NO",15
31250066,"NO","NO",11
31272511,"NO","NO",4
31274237,"NO","NO",5
31276136,"NO","NO",18
31322196,"NO","NO",19
31359224,"YES","NO",54
31366107,"NO","NO",7
31369947,"NO","NO",0
31377086,"YES","NO",35
31430080,"YES","YES",371
31443603,"YES","NO",39
31454760,"YES","NO",15
31461060,"NO","NO",54
31462637,"NO","NO",213
31478846,"YES","NO",107
31502629,"YES","NO",32
31504002,"NO","NO",16
31520183,"NO","NO",0
31531684,"NO","NO",27
31532737,"YES","NO",14
31539057,"NO","NO",2
31553201,"NO","NO",2
31562516,"YES","NO",22
31592876,"NO","NO",7
31593496,"NO","NO",10
31611763,"YES","NO",195
31658348,"YES","NO",45
31659865,"NO","NO",111
31669615,"YES","NO",154
31713071,"NO","NO",1
31713829,"NO","NO",15
31776191,"NO","NO",11
31840200,"NO","NO",0
31852173,"YES","NO",50
31873802,"NO","NO",7
31881331,"NO","NO",5
31942921,"NO","NO",1
31946775,"YES","YES",8016
31948590,"YES","YES",235
31963390,"YES","NO",311
32028669,"YES","YES",48
32091644,"NO","NO",0
32101739,"NO","NO",4
32136812,"NO","NO",32
32149492,"YES","YES",22
32172617,"YES","NO",57
32190043,"NO","NO",0
32222186,"YES","NO",184
32245264,"NO","NO",2
32258683,"NO","NO",21
32325992,"YES","NO",85
32329863,"NO","NO",17
32334930,"NO","NO",3
32481922,"NO","NO",2
32496454,"NO","NO",0
32522163,"NO","NO",4
32535552,"NO","NO",1
32544431,"NO","NO",2
32547619,"NO","NO",39
32564882,"YES","NO",17
32636383,"YES","YES",122
32643411,"YES","NO",110
32662549,"NO","NO",137
32693971,"YES","NO",159
32743869,"YES","NO",23
32748897,"NO","NO",36
32754861,"YES","NO",4
32777170,"YES","YES",6
32777255,"NO","NO",10
32804893,"NO","NO",18
32858204,"NO","NO",0
32861931,"NO","NO",23
32881206,"NO","NO",0
33034458,"YES","NO",9
33036950,"NO","NO",1
33053577,"NO","NO",4
33091473,"YES","NO",36
33119431,"YES","NO",27
33139934,"NO","NO",8
33173106,"NO","NO",18
33196284,"YES","NO",500
33202529,"NO","NO",8
33208209,"YES","NO",32
33294438,"YES","NO",12
33300588,"NO","NO",10
33341594,"NO","NO",0
33349891,"YES","NO",282
33422904,"YES","NO",33
33434168,"YES","NO",51
33441888,"NO","NO",1
33473398,"YES","NO",234
33490749,"NO","NO",2
33558644,"NO","NO",189
33611461,"YES","NO",32
33621704,"YES","NO",45
33625553,"YES","NO",347
33658241,"NO","NO",15
33672137,"YES","YES",318
33680156,"NO","NO",21
33680791,"NO","NO",16
33764281,"YES","NO",47
33810541,"NO","NO",5
33856386,"NO","NO",2
33886674,"NO","NO",1
33942877,"YES","NO",152
33980966,"YES","NO",86
33986603,"YES","NO",21
33992312,"NO","NO",2
34063664,"YES","YES",46
34064353,"YES","NO",32
34084334,"NO","NO",2
34109630,"NO","NO",1
34148677,"YES","YES",104
34156006,"NO","NO",2
34199267,"NO","NO",16
34204659,"YES","NO",25
34252610,"YES","NO",76
34253703,"YES","NO",166
34291359,"YES","NO",65
34361559,"NO","NO",5
34375671,"YES","NO",55
34400703,"NO","NO",4
34407462,"NO","NO",8
34421404,"YES","NO",26
34424798,"NO","NO",2
34437895,"NO","NO",2
34467807,"YES","NO",66
34468344,"YES","NO",264
34490722,"YES","NO",51
34494843,"NO","NO",19
34541269,"YES","NO",59
34561906,"NO","NO",7
34587448,"NO","NO",5
34595099,"YES","YES",73
34611137,"NO","NO",8
34645127,"NO","NO",2
34653854,"YES","YES",40
34664235,"NO","NO",69
34705593,"YES","NO",24
34723160,"YES","NO",33
34763826,"YES","YES",829
34817012,"YES","NO",68
34831059,"NO","NO",4
34834570,"YES","NO",167
34874943,"NO","NO",5
34881004,"NO","NO",12
34954541,"NO","NO",39
34955410,"NO","NO",12
34979759,"NO","NO",1
34986251,"YES","YES",107
35045832,"YES","NO",241
35047337,"NO","NO",2
35057491,"YES","NO",152
35099877,"NO","NO",15
35102946,"NO","NO",12
35132000,"NO","NO",1
35202354,"NO","NO",1
35206624,"NO","NO",35
35236258,"NO","NO",1
35263625,"YES","YES",64
35280276,"YES","NO",216
35322833,"YES","NO",57
35328455,"NO","NO",0
35349707,"YES","NO",109
35359768,"NO","NO",2
35374841,"NO","NO",21
35382474,"YES","NO",204
35382664,"NO","NO",2
35386744,"NO","NO",5
35419527,"NO","NO",24
35439592,"YES","YES",205
35445421,"NO","NO",0
35462510,"YES","YES",211
35468034,"YES","NO",22
35502633,"YES","YES",42
35515091,"NO","NO",0
35537030,"YES","NO",157
35573204,"YES","NO",224
35581303,"YES","NO",177
35643387,"NO","NO",9
35645623,"NO","NO",0
35652071,"NO","NO",0
35681713,"YES","NO",324
35684775,"NO","NO",1
35693665,"YES","YES",503
35744796,"NO","NO",1
35823824,"NO","NO",240
35825761,"NO","NO",9
35854173,"YES","NO",15
35908295,"NO","NO",29
35940557,"NO","NO",0
35971196,"NO","NO",8
35977615,"NO","NO",7
35979634,"NO","NO",3
36009398,"YES","NO",279
36017344,"NO","NO",15
36024789,"YES","NO",90
36048504,"NO","NO",31
36066859,"NO","NO",3
36089866,"YES","NO",80
36106464,"NO","NO",0
36132090,"YES","YES",28
36150562,"NO","NO",1
36174266,"NO","NO",26
36178534,"YES","NO",67
36195731,"NO","NO",11
36224588,"YES","NO",81
36226986,"YES","NO",98
36246284,"NO","NO",0
36250191,"YES","YES",63
36257687,"NO","NO",3
36261952,"NO","NO",9
36271290,"NO","NO",12
36339266,"NO","NO",1
36349602,"YES","YES",3307
36367502,"NO","NO",16
36374013,"YES","NO",137
36379942,"YES","NO",112
36434195,"NO","NO",86
36505378,"NO","NO",1
36515337,"NO","NO",3
36541858,"YES","NO",337
36579845,"NO","NO",56
36617515,"YES","NO",96
36635349,"NO","NO",0
36640810,"YES","NO",113
36701623,"NO","NO",37
36747754,"NO","NO",7
36776624,"YES","NO",122
36873587,"YES","NO",14
36914136,"NO","NO",1
36937829,"YES","NO",60
36979003,"NO","NO",15
36999753,"NO","NO",1
37063427,"NO","NO",6
37076037,"NO","NO",49
37118551,"YES","NO",78
37176277,"YES","NO",74
37184969,"YES","NO",341
37226488,"YES","NO",41
37258768,"YES","NO",33
37267971,"NO","NO",5
37279998,"NO","NO",17
37305018,"YES","YES",119
37342629,"YES","NO",23
37355839,"YES","NO",260
37359164,"NO","NO",106
37367154,"NO","NO",0
37381053,"NO","NO",7
37392986,"YES","NO",240
37447518,"NO","NO",3
37458501,"NO","NO",72
37467144,"YES","NO",73
37485653,"YES","YES",69
37492372,"YES","NO",115
37521815,"YES","NO",15
37533775,"NO","NO",16
37556003,"NO","NO",13
37577660,"NO","NO",6
37585490,"YES","NO",67
37588980,"NO","NO",35
37629591,"NO","NO",1
37638547,"NO","NO",1
37678625,"YES","NO",71
37809963,"YES","YES",544
37813206,"NO","NO",0
37822974,"NO","NO",5
37851258,"NO","NO",1
37854673,"YES","NO",85
37867546,"YES","YES",1577
37875582,"NO","NO",27
37932027,"NO","NO",1
38001730,"NO","NO",0
38011552,"YES","YES",131
38034221,"YES","NO",83
38036941,"NO","NO",97
38064319,"YES","NO",18
38082783,"YES","YES",2741
38098081,"NO","NO",3
38106005,"NO","NO",12
38120240,"NO","NO",12
38168601,"NO","NO",17
38175482,"NO","NO",0
38184075,"NO","NO",0
38190565,"NO","NO",29
38194018,"YES","NO",23
38221165,"NO","NO",0
38223292,"YES","NO",76
38229548,"YES","NO",40
38246628,"NO","NO",1
38281854,"YES","NO",20
38306146,"NO","NO",0
38310983,"YES","NO",21
38319883,"YES","NO",46
38345006,"NO","NO",20
38387750,"YES","NO",59
38395608,"YES","YES",152
38401582,"YES","NO",40
38443179,"NO","NO",8
38445125,"YES","NO",58
38494071,"NO","NO",3
38505340,"NO","NO",11
38512553,"NO","NO",32
38566592,"YES","NO",42
38575952,"NO","NO",66
38651009,"NO","NO",8
38654332,"NO","NO",0
38654648,"NO","NO",1
38661308,"NO","NO",25
38674598,"NO","NO",1
38675786,"NO","NO",4
38706527,"NO","NO",5
38714698,"NO","NO",1
38716380,"NO","NO",1
38727677,"YES","YES",45
38728777,"YES","NO",37
38738710,"YES","NO",28
38746641,"YES","NO",90
38748428,"NO","NO",3
38836423,"NO","NO",36
38860840,"NO","NO",14
38945735,"NO","NO",47
38966534,"NO","NO",1
38984539,"NO","NO",6
38999537,"YES","NO",525
39019311,"YES","NO",27
39036737,"NO","NO",0
39055447,"NO","NO",1
39058908,"NO","NO",12
39098640,"YES","NO",178
39102849,"NO","NO",2
39105853,"NO","NO",4
39108429,"YES","NO",125
39111316,"NO","NO",0
39118520,"YES","YES",276
39141561,"YES","YES",824
39157222,"NO","NO",0
39167587,"NO","NO",4
39178138,"YES","YES",897
39193874,"NO","NO",1
39212524,"NO","NO",6
39264404,"YES","NO",631
39335155,"NO","NO",12
39342437,"YES","YES",228
39360306,"NO","NO",95
39387387,"NO","NO",0
39425369,"NO","NO",10
39491405,"NO","NO",8
39506660,"YES","YES",80
39522724,"NO","NO",1
39554127,"YES","NO",164
39562428,"NO","NO",18
39652494,"NO","NO",1
39688628,"YES","NO",16
39726615,"YES","YES",36
39745574,"NO","NO",20
39763711,"NO","NO",2
39805227,"YES","NO",95
39828385,"YES","NO",2617
39845881,"NO","NO",0
39855465,"YES","NO",124
39860555,"NO","NO",15
39876258,"NO","NO",3
39899080,"NO","NO",2
39901181,"YES","YES",38
39918058,"NO","NO",2
39970352,"NO","NO",24
39972512,"NO","NO",15
39977401,"YES","NO",50
39982076,"NO","NO",7
39996935,"YES","NO",150
40241271,"YES","NO",408
40343747,"YES","NO",12
40346456,"NO","NO",9
40376315,"NO","NO",0
40394030,"NO","NO",18
40395703,"NO","NO",4
40408130,"NO","NO",6
40445675,"YES","YES",67
40449739,"YES","NO",49
40458177,"NO","NO",23
40477653,"NO","NO",20
40519290,"YES","NO",105
40541110,"NO","NO",206
40559844,"NO","NO",4
40569253,"NO","NO",0
40578115,"YES","NO",43
40596474,"NO","NO",6
40596857,"YES","NO",92
40610708,"NO","NO",134
40642823,"NO","NO",20
40674168,"NO","NO",7
40698746,"NO","NO",17
40705447,"YES","NO",8
40714323,"NO","NO",1
40721659,"NO","NO",24
40731779,"NO","NO",0
40737405,"NO","NO",34
40741282,"NO","NO",0
40752484,"NO","NO",6
40818263,"YES","NO",116
40828018,"YES","NO",303
40841411,"NO","NO",15
40871091,"YES","YES",522
40878412,"NO","NO",61
40906009,"NO","NO",1
40937703,"NO","NO",0
40957998,"YES","NO",124
40976407,"NO","NO",0
40988456,"YES","NO",214
40998369,"NO","NO",4
41018661,"NO","NO",59
41104626,"YES","NO",23
41139226,"YES","NO",23
41183865,"YES","NO",96
41197023,"YES","NO",13
41226204,"YES","NO",101
41258934,"NO","NO",6
41271910,"YES","NO",38
41313651,"NO","NO",0
41318090,"YES","NO",19
41343787,"NO","NO",4
41360424,"NO","NO",9
41369413,"YES","YES",165
41381628,"NO","NO",0
41425652,"NO","NO",0
41447659,"NO","NO",10
41451511,"NO","NO",0
41493128,"YES","NO",9
41508352,"NO","NO",21
41532194,"YES","NO",77
41541026,"NO","NO",66
41562207,"NO","NO",1
41563996,"YES","NO",57
41584243,"YES","YES",73
41606900,"NO","NO",3
41626649,"NO","NO",1
41658450,"NO","NO",31
41665303,"YES","NO",77
41708075,"NO","NO",0
41726811,"YES","NO",163
41726963,"NO","NO",10
41769805,"YES","NO",169
41806342,"YES","YES",300
41810674,"NO","NO",0
41821371,"NO","NO",4
41832748,"NO","NO",2
41845320,"YES","NO",144
41875196,"NO","NO",3
41948744,"NO","NO",0
41959947,"NO","NO",0
42057408,"NO","NO",4
42084876,"NO","NO",4
42102221,"YES","YES",92
42104176,"YES","YES",13
42123694,"NO","NO",0
42131058,"NO","NO",27
42136983,"YES","NO",14
42176189,"NO","NO",42
42178197,"NO","NO",188
42190918,"YES","NO",77
42225300,"NO","NO",15
42225350,"NO","NO",18
42241807,"YES","NO",91
42246908,"YES","YES",1479
42269487,"NO","NO",10
42295387,"NO","NO",18
42326796,"NO","NO",4
42346895,"YES","NO",16
42354926,"NO","NO",39
42387879,"YES","YES",683
42394339,"NO","NO",9
42423835,"NO","NO",0
42425294,"NO","NO",1
42435792,"NO","NO",11
42448416,"YES","NO",104
42464256,"NO","NO",0
42558316,"YES","NO",30
42567275,"NO","NO",21
42585195,"NO","NO",56
42587030,"NO","NO",39
42594417,"NO","NO",5
42611243,"YES","YES",64
42615453,"YES","NO",53
42616665,"YES","NO",22
42650483,"NO","NO",252
42671718,"NO","NO",1
42676400,"NO","NO",21
42688586,"YES","NO",143
42688614,"YES","NO",21
42691553,"NO","NO",3
42695263,"NO","NO",5
42703392,"NO","NO",5
42703799,"YES","NO",28
42740084,"YES","NO",438
42762664,"YES","NO",16
42777548,"YES","NO",268
42824013,"YES","NO",235
42829223,"NO","NO",5
42880109,"NO","NO",17
42891865,"NO","NO",7
42906502,"YES","NO",7
42916238,"YES","NO",101
42963931,"NO","NO",16
43006751,"YES","NO",50
43025989,"NO","NO",2
43055271,"YES","NO",180
43159442,"NO","NO",16
43164023,"YES","NO",157
43165252,"YES","NO",58
43165873,"NO","NO",0
43170379,"NO","NO",1
43228351,"NO","NO",0
43256368,"NO","NO",3
43275786,"NO","NO",7
43302130,"NO","NO",3
43336530,"NO","NO",1
43353952,"YES","NO",96
43360596,"NO","NO",4
43362502,"YES","YES",383
43363326,"NO","NO",56
43440416,"NO","NO",1
43447723,"NO","NO",3
43485751,"YES","NO",62
43497943,"YES","NO",63
43532065,"YES","YES",162
43556056,"YES","YES",26
43569883,"YES","NO",212
43573521,"NO","NO",3
43584802,"NO","NO",34
43608951,"NO","NO",7
43618666,"YES","NO",9
43627090,"YES","NO",38
43637776,"NO","NO",44
43698682,"YES","NO",135
43704660,"NO","NO",3
43739367,"NO","NO",3
43740196,"NO","NO",27
43748531,"NO","NO",75
43778093,"YES","NO",50
43778971,"NO","NO",6
43779837,"NO","NO",16
43802965,"YES","YES",1400
43848071,"NO","NO",26
43860472,"YES","YES",1243
43901723,"NO","NO",46
43925297,"NO","NO",16
43939294,"NO","NO",4
43970797,"NO","NO",1
43972202,"YES","NO",458
43990773,"YES","NO",477
44001416,"NO","NO",26
44039264,"NO","NO",2
44059064,"YES","YES",1004
44070429,"NO","NO",3
44078615,"YES","NO",65
44086328,"NO","NO",0
44109604,"YES","NO",36
44124214,"NO","NO",6
44125835,"NO","NO",0
44128867,"YES","YES",26
44139481,"NO","NO",0
44153406,"NO","NO",4
44177308,"NO","NO",1
44207530,"NO","NO",2
44225001,"NO","NO",0
44244343,"NO","NO",37
44305948,"NO","NO",9
44313954,"YES","NO",212
44352839,"NO","NO",8
44370913,"NO","NO",4
44392808,"YES","NO",12
44441072,"NO","NO",3
44455298,"NO","NO",17
44469305,"YES","YES",3969
44508266,"YES","YES",44
44511381,"NO","NO",6
44546318,"YES","NO",70
44558999,"YES","YES",180
44560438,"YES","NO",72
44636407,"YES","YES",476
44656221,"NO","NO",16
44700609,"NO","NO",36
44724710,"YES","NO",41
44794188,"YES","NO",52
44798490,"YES","NO",16
44802979,"NO","NO",12
44820086,"NO","NO",15
44861590,"YES","NO",16
44901305,"YES","NO",30
44902458,"NO","NO",17
44917324,"NO","NO",9
44962485,"YES","YES",55
44980450,"YES","NO",166
44991346,"YES","NO",28
45054962,"NO","NO",6
45092390,"NO","NO",40
45096992,"YES","NO",18
45160856,"NO","NO",11
45162427,"NO","NO",11
45213812,"YES","NO",80
45233662,"YES","NO",39
45298115,"NO","NO",1
45316483,"NO","NO",1
45327976,"NO","NO",23
45328830,"YES","YES",948
45345432,"NO","NO",109
45354134,"NO","NO",2
45362297,"YES","YES",1186
45362437,"YES","NO",900
45364992,"YES","NO",140
45367152,"NO","NO",1
45370723,"NO","NO",0
45389726,"NO","NO",45
45427489,"NO","NO",0
